x,linear,linear_derivative,sigmoid,sigmoid_derivative,tanh,tanh_derivative,relu,relu_derivative,leaky_relu,leaky_relu_derivative,elu,elu_derivative,gelu,gelu_derivative_numeric
4.25,4.25,1.0,0.9859363729567544,0.013865841437634087,0.9995931460438896,0.000813542382079202,4.25,1.0,4.25,1.0,4.25,1.0,4.2499798579641554,1.0001055210721717
4.275,4.275,1.0,0.9862788407174811,0.01353288907046268,0.9996129847057974,0.0007738808075672399,4.275,1.0,4.275,1.0,4.275,1.0,4.27498233567155,1.0000933773708454
4.300000000000001,4.300000000000001,1.0,0.9866130821723351,0.013207708258740227,0.9996318561900731,0.0007361520899890062,4.300000000000001,1.0,4.300000000000001,1.0,4.300000000000001,1.0,4.299984526832699,1.0000825313101984
4.325000000000001,4.325000000000001,1.0,0.9869392894705471,0.012890128369918739,0.9996498076317704,0.0007002621017645483,4.325000000000001,1.0,4.325000000000001,1.0,4.325000000000001,1.0,4.32498646223706,1.0000728564244525
4.35,4.35,1.0,0.9872576505358884,0.012579981994246025,0.9996668838704453,0.0006661212927535631,4.35,1.0,4.35,1.0,4.35,1.0,4.34998816965392,1.0000642371617658
4.375,4.375,1.0,0.9875683491468141,0.012277104910250355,0.9996831275617949,0.0006336444682680797,4.375,1.0,4.375,1.0,4.375,1.0,4.374989674095147,1.0000565680965963
4.4,4.4,1.0,0.9878715650157257,0.011981336049106527,0.9996985792838805,0.0006027505777909115,4.4,1.0,4.4,1.0,4.4,1.0,4.39999099805875,1.0000497531829495
4.425000000000001,4.425000000000001,1.0,0.9881674738673312,0.011692517457988539,0.9997132776381975,0.0005733625138922838,4.425000000000001,1.0,4.425000000000001,1.0,4.425000000000001,1.0,4.424992161754296,1.0000437050481423
4.450000000000001,4.450000000000001,1.0,0.9884562475160777,0.011410494262512193,0.999727259345841,0.0005454069208536971,4.450000000000001,1.0,4.450000000000001,1.0,4.450000000000001,1.0,4.449993183311158,1.0000383443259153
4.475,4.475,1.0,0.9887380539426343,0.01113511462836673,0.9997405593390031,0.0005188140125372831,4.475,1.0,4.475,1.0,4.475,1.0,4.474994078970591,1.0000335990286118
4.5,4.5,1.0,0.9890130573694068,0.010866229722225243,0.9997532108480275,0.000493517399059451,4.5,1.0,4.5,1.0,4.5,1.0,4.499994863262588,1.000029403957086
4.525,4.525,1.0,0.9892814183350669,0.010603693672025273,0.9997652454842377,0.00046945392184183365,4.525,1.0,4.525,1.0,4.525,1.0,4.5249955491684455,1.0000257001473756
4.550000000000001,4.550000000000001,1.0,0.9895432937680818,0.010347363526697552,0.9997766933187409,0.0004465634966444032,4.550000000000001,1.0,4.550000000000001,1.0,4.550000000000001,1.0,4.549996148269957,1.000022434352985
4.575000000000001,4.575000000000001,1.0,0.9897988370592303,0.010097099215425539,0.9997875829574034,0.000424788964193179,4.575000000000001,1.0,4.575000000000001,1.0,4.575000000000001,1.0,4.574996670886096,1.0000195585615046
4.600000000000001,4.600000000000001,1.0,0.9900481981330957,0.009852763506506134,0.9997979416121844,0.0004040759480391509,4.600000000000001,1.0,4.600000000000001,1.0,4.600000000000001,1.0,4.5999971261980335,1.0000170295439403
4.625,4.625,1.0,0.9902915235185259,0.009614221965882769,0.999807795169001,0.00038437271930102934,4.625,1.0,4.625,1.0,4.625,1.0,4.624997522363292,1.0000148084358358
4.65,4.65,1.0,0.9905289564180538,0.009381342915415047,0.9998171682522956,0.00036563006796086484,4.65,1.0,4.65,1.0,4.65,1.0,4.649997866619824,1.0000128603484058
4.675000000000001,4.675000000000001,1.0,0.9907606367762712,0.009153997390948767,0.9998260842864641,0.00034780118039634544,4.675000000000001,1.0,4.675000000000001,1.0,4.675000000000001,1.0,4.674998165380713,1.0000111540084191
4.700000000000001,4.700000000000001,1.0,0.990986701347152,0.008932059100242515,0.9998345655542966,0.00033084152285089985,4.700000000000001,1.0,4.700000000000001,1.0,4.700000000000001,1.0,4.6999984243202455,1.00000966142521
4.725000000000001,4.725000000000001,1.0,0.9912072837603251,0.008715404380803482,0.9998426332525774,0.00031470873055206017,4.725000000000001,1.0,4.725000000000001,1.0,4.725000000000001,1.0,4.724998648451974,1.0000083575834964
4.75,4.75,1.0,0.991422514586288,0.008503912157689508,0.9998503075449787,0.00029936250221151983,4.75,1.0,4.75,1.0,4.75,1.0,4.749998842199419,1.000007220160498
4.775,4.775,1.0,0.9916325214005703,0.008297463901317742,0.9998576076123841,0.0002847644996397669,4.775,1.0,4.775,1.0,4.775,1.0,4.774999009459998,1.000006229266063
4.800000000000001,4.800000000000001,1.0,0.9918374288468401,0.008095943585329482,0.9998645517007604,0.0002708782522374831,4.800000000000001,1.0,4.800000000000001,1.0,4.800000000000001,1.0,4.799999153662723,1.0000053672040394
4.825000000000001,4.825000000000001,1.0,0.9920373586989583,0.007899237644552684,0.9998711571667038,0.0002576690661166836,4.825000000000001,1.0,4.825000000000001,1.0,4.825000000000001,1.0,4.824999277820201,1.0000046182540387
4.850000000000001,4.850000000000001,1.0,0.9922324299219849,0.0077072349330982205,0.9998774405207668,0.00024510393764054506,4.850000000000001,1.0,4.850000000000001,1.0,4.850000000000001,1.0,4.849999384575426,1.0000039684719582
4.875,4.875,1.0,0.9924227587321393,0.007519826682629374,0.9998834174686777,0.0002331514711579885,4.875,1.0,4.875,1.0,4.875,1.0,4.874999476243797,1.0000034055077833
4.9,4.9,1.0,0.9926084586557181,0.0073369064608376534,0.9998891029505543,0.00022178180073573195,4.9,1.0,4.9,1.0,4.9,1.0,4.8999995548508135,1.000002918440174
4.925000000000001,4.925000000000001,1.0,0.992789640586981,0.007158370130154041,0.9998945111782082,0.00021096651569219027,4.925000000000001,1.0,4.925000000000001,1.0,4.925000000000001,1.0,4.924999622165807,1.0000024976256867
4.950000000000001,4.950000000000001,1.0,0.9929664128450049,0.006984115806728223,0.9998996556706324,0.0002006785897507024,4.950000000000001,1.0,4.950000000000001,1.0,4.950000000000001,1.0,4.949999679732099,1.0000021345622798
4.975000000000001,4.975000000000001,1.0,0.9931388812295173,0.006814043819700007,0.9999045492877631,0.000190892313635449,4.975000000000001,1.0,4.975000000000001,1.0,4.975000000000001,1.0,4.974999728893922,1.0000018217656503
5.0,5.0,1.0,0.9933071490757153,0.006648056670790033,0.9999092042625951,0.0001815832309438603,5.0,1.0,5.0,1.0,5.0,1.0,4.999999770820381,1.000001677058421
